,Movie name,Rating,Genres,Release_date,Runtime,Director,Url
2619,The Strangers (2008),61.0,"Thriller,Horror,Mystery",05/29/2008,              1h 26m          ,Bryan Bertino,https://www.themoviedb.org/movie/10665-the-strangers
2620,Godzilla: The Planet Eater (2018),65.0,"Animation,Science Fiction,Action,Adventure,Fantasy",11/03/2018,              1h 30m          ,"Kobun Shizuno , Hiroyuki Seshita",https://www.themoviedb.org/movie/536115-godzilla
2621,Hellboy (2004),67.0,"Fantasy,Action",05/14/2004,              2h 2m          ,Guillermo del Toro,https://www.themoviedb.org/movie/1487-hellboy
2622,Togo (2019),82.0,"Adventure,Family",12/20/2019,              1h 53m          ,Ericson Core,https://www.themoviedb.org/movie/606856-togo
2623,Che dottoressa ragazzi! (1976),55.0,Comedy,08/12/1976,              1h 28m          ,Gianfranco Baldanello,https://www.themoviedb.org/movie/354278-che-dottoressa-ragazzi
2624,Criminal (2016),61.0,"Action,Crime,Science Fiction",04/15/2016,              1h 53m          ,Ariel Vromen,https://www.themoviedb.org/movie/302156-criminal
2625,30 Days of Night (2007),64.0,"Horror,Thriller",10/19/2007,              1h 53m          ,David Slade,https://www.themoviedb.org/movie/4513-30-days-of-night
2626,Intruder (2020),69.0,"Mystery,Thriller",06/04/2020,              1h 42m          ,Sohn Won-pyung,https://www.themoviedb.org/movie/602291
2627,Trainwreck (2015),58.0,"Comedy,Drama,Romance",07/17/2015,              2h 5m          ,Judd Apatow,https://www.themoviedb.org/movie/271718-trainwreck
2628,Death Race: Beyond Anarchy (2018),64.0,"Action,Thriller,Science Fiction",10/02/2018,              1h 51m          ,Don Michael Paul,https://www.themoviedb.org/movie/401478-death-race-beyond-anarchy
2629,The Lighthouse (2019),75.0,"Drama,Fantasy,Thriller,Horror",10/18/2019,              1h 49m          ,Robert Eggers,https://www.themoviedb.org/movie/503919-the-lighthouse
2630,The Scorpion King: Book of Souls (2018),59.0,"Action,Adventure,Fantasy",10/23/2018,              1h 42m          ,Don Michael Paul,https://www.themoviedb.org/movie/522417-the-scorpion-king-book-of-souls
2631,Jackass: The Movie (2002),63.0,"Comedy,Documentary,Action",10/25/2002,              1h 28m          ,Jeff Tremaine,https://www.themoviedb.org/movie/9012-jackass-the-movie
2632,Assault on Wall Street (2013),59.0,"Drama,Thriller,Action",06/30/2013,              1h 39m          ,Uwe Boll,https://www.themoviedb.org/movie/184125-assault-on-wall-street
2633,The Rock (1996),71.0,"Action,Adventure,Thriller",06/07/1996,              2h 17m          ,Michael Bay,https://www.themoviedb.org/movie/9802-the-rock
2634,A World For Julius (2021),73.0,"Drama,TV Movie",11/11/2021,              1h 28m          ,Rossana Díaz-Costa,https://www.themoviedb.org/movie/877669-un-mundo-para-julius
2635,The Thing (2011),62.0,"Horror,Science Fiction,Mystery,Thriller",10/14/2011,              1h 43m          ,Matthijs van Heijningen Jr.,https://www.themoviedb.org/movie/60935-the-thing
2636,The Last Letter From Your Lover (2021),75.0,"Drama,Romance",08/06/2021,              1h 50m          ,Augustine Frizzell,https://www.themoviedb.org/movie/638449-the-last-letter-from-your-lover
2637,The Escort (2015),60.0,"Drama,Comedy,Romance",11/05/2015,              1h 28m          ,Will Slocombe,https://www.themoviedb.org/movie/351964-the-escort
2638,My Hero Academia: Training of the Dead (2017),0.0,,06/02/2017,              23m          ,Will Slocombe,https://www.themoviedb.org/movie/968466
2639,Die Hard 2 (1990),69.0,"Action,Thriller",07/03/1990,              2h 4m          ,Renny Harlin,https://www.themoviedb.org/movie/1573-die-hard-2
2640,Hook (1991),68.0,"Adventure,Fantasy,Comedy,Family",12/11/1991,              2h 22m          ,Steven Spielberg,https://www.themoviedb.org/movie/879-hook
2641,On Your Wedding Day (2018),76.0,Romance,08/22/2018,              1h 50m          ,Lee Seok-geun,https://www.themoviedb.org/movie/532444
2642,The Scorpion King (2002),56.0,"Action,Adventure,Fantasy",07/19/2002,              1h 32m          ,Chuck Russell,https://www.themoviedb.org/movie/9334-the-scorpion-king
2643,GoodFellas (1990),85.0,"Drama,Crime",09/21/1990,              2h 25m          ,Martin Scorsese,https://www.themoviedb.org/movie/769-goodfellas
2644,The Howling (1981),65.0,Horror,03/13/1981,              1h 31m          ,Joe Dante,https://www.themoviedb.org/movie/11298-the-howling
2645,Looney Tunes: Back in Action (2003),64.0,"Animation,Comedy,Family",11/14/2003,              1h 33m          ,Joe Dante,https://www.themoviedb.org/movie/10715-looney-tunes-back-in-action
2646,Unfriended: Dark Web (2018),63.0,"Horror,Thriller,Mystery",07/20/2018,              1h 33m          ,Stephen Susco,https://www.themoviedb.org/movie/505058-unfriended-dark-web
2647,Captain Underpants: The First Epic Movie (2017),62.0,"Action,Animation,Comedy,Family",06/02/2017,              1h 29m          ,David Soren,https://www.themoviedb.org/movie/268531-captain-underpants-the-first-epic-movie
2648,The World to Come (2021),71.0,"Romance,Drama,Western",07/23/2021,              1h 45m          ,Mona Fastvold,https://www.themoviedb.org/movie/506281-the-world-to-come
2649,Scooby-Doo! and the Cyber Chase (2001),74.0,"Animation,Adventure,Comedy",10/09/2001,              1h 15m          ,Jim Stenstrum,https://www.themoviedb.org/movie/15601-scooby-doo-and-the-cyber-chase
2650,Due Date (2010),63.0,"Comedy,Drama",11/04/2010,              1h 35m          ,Todd Phillips,https://www.themoviedb.org/movie/41733-due-date
2651,"Tad, the Lost Explorer, and the Secret of King Midas (2017)",65.0,"Animation,Adventure,Comedy,Family",08/25/2017,              1h 25m          ,"Enrique Gato , David Alonso Pérez de Algaba",https://www.themoviedb.org/movie/452773-tadeo-jones-2-el-secreto-del-rey-midas
2652,Stigmata (1999),62.0,"Horror,Thriller",09/10/1999,              1h 43m          ,Rupert Wainwright,https://www.themoviedb.org/movie/10307-stigmata
2653,Wishmaster 2: Evil Never Dies (1999),54.0,"Fantasy,Horror",03/12/1999,              1h 36m          ,Jack Sholder,https://www.themoviedb.org/movie/12594-wishmaster-2-evil-never-dies
2654,Dante's Inferno: An Animated Epic (2010),69.0,"Action,Adventure,Animation,Horror",02/09/2010,              1h 24m          ,"Shuko Murase , Lee Seung-Gyu , Victor Cook , Jong-Sik Nam , Sangjin Kim , Mike Disa",https://www.themoviedb.org/movie/31967-dante-s-inferno-an-animated-epic
2655,"Chill Out, Scooby-Doo! (2007)",76.0,"Family,Comedy,Animation,Adventure,Mystery",09/04/2007,              1h 13m          ,Joe Sichta,https://www.themoviedb.org/movie/13354-chill-out-scooby-doo
2656,A Nightmare on Elm Street Part 2: Freddy's Revenge (1985),58.0,Horror,11/01/1985,              1h 27m          ,Jack Sholder,https://www.themoviedb.org/movie/10014-a-nightmare-on-elm-street-part-2-freddy-s-revenge
2657,Next Avengers: Heroes of Tomorrow (2008),69.0,"Animation,Family,Action,Adventure,Science Fiction",09/02/2008,              1h 18m          ,Jay Oliva,https://www.themoviedb.org/movie/14613-next-avengers-heroes-of-tomorrow
2658,Perfect Strangers (2016),79.0,"Comedy,Drama",02/11/2016,              1h 37m          ,Paolo Genovese,https://www.themoviedb.org/movie/381341-perfetti-sconosciuti
2659,Scooby-Doo! Camp Scare (2010),80.0,"Animation,Comedy,Family,Mystery",09/14/2010,              1h 12m          ,Ethan Spaulding,https://www.themoviedb.org/movie/45752-scooby-doo-camp-scare
2660,Puss in Book: Trapped in an Epic Tale (2017),65.0,"Family,Fantasy,Animation,Comedy,Adventure",06/20/2017,              23m          ,"Johnny Castuciano , Roy Burdine",https://www.themoviedb.org/movie/462650-puss-in-book-trapped-in-an-epic-tale
2661,Discarnate (2019),55.0,"Horror,Thriller",02/20/2019,              1h 24m          ,Mario Sorrenti,https://www.themoviedb.org/movie/513421-discarnate
2662,Blue Bayou (2021),76.0,Drama,09/17/2021,              1h 57m          ,Justin Chon,https://www.themoviedb.org/movie/644089-blue-bayou
2663,Virgin Territory (2007),45.0,"Adventure,Action,Comedy,Romance",12/17/2007,              1h 33m          ,David Leland,https://www.themoviedb.org/movie/14324-virgin-territory
2664,Step Up All In (2014),68.0,"Romance,Drama,Music",08/08/2014,              1h 52m          ,Trish Sie,https://www.themoviedb.org/movie/243683-step-up-all-in
2665,The Paperboy (2012),56.0,"Thriller,Drama,Mystery",10/05/2012,              1h 47m          ,Lee Daniels,https://www.themoviedb.org/movie/82390-the-paperboy
2666,Jackass Presents: Bad Grandpa (2013),61.0,Comedy,10/25/2013,              1h 32m          ,Jeff Tremaine,https://www.themoviedb.org/movie/208134-jackass-presents-bad-grandpa
2667,Sessomatto (1973),54.0,Comedy,12/19/1973,              1h 37m          ,Dino Risi,https://www.themoviedb.org/movie/180719-sessomatto
2668,Contagion (2011),66.0,"Drama,Thriller,Science Fiction",09/09/2011,              1h 46m          ,Steven Soderbergh,https://www.themoviedb.org/movie/39538-contagion
2669,Traffik (2018),62.0,"Horror,Thriller",04/20/2018,              1h 36m          ,Deon Taylor,https://www.themoviedb.org/movie/473149-traffik
2670,Blow (2001),74.0,"Crime,Drama",04/05/2001,              2h 4m          ,Ted Demme,https://www.themoviedb.org/movie/4133-blow
2671,Coach Carter (2005),75.0,"Drama,History",01/14/2005,              2h 16m          ,Thomas Carter,https://www.themoviedb.org/movie/7214-coach-carter
2672,Lord of War (2005),73.0,"Crime,Drama,Thriller",01/04/2006,              2h 2m          ,Andrew Niccol,https://www.themoviedb.org/movie/1830-lord-of-war
2673,Jigsaw (2017),62.0,"Horror,Crime,Mystery,Thriller",10/27/2017,              1h 32m          ,"Michael Spierig , Peter Spierig",https://www.themoviedb.org/movie/298250-jigsaw
2674,Underwater (2020),63.0,"Action,Horror,Science Fiction,Thriller",01/10/2020,              1h 35m          ,William Eubank,https://www.themoviedb.org/movie/443791-underwater
2675,Operation Mekong (2016),70.0,"Action,Adventure,Crime,War",09/30/2016,              2h 4m          ,Dante Lam,https://www.themoviedb.org/movie/415214
2676,It Boy (2013),63.0,Comedy,03/06/2013,              1h 32m          ,David Moreau,https://www.themoviedb.org/movie/173185-20-ans-d-ecart
2677,The Other Woman (2014),64.0,"Comedy,Romance",04/24/2014,              1h 49m          ,Nick Cassavetes,https://www.themoviedb.org/movie/193610-the-other-woman
2678,Dead Heat (1988),61.0,"Action,Horror,Science Fiction,Thriller",05/06/1988,              1h 26m          ,Mark Goldblatt,https://www.themoviedb.org/movie/40095-dead-heat
2679,Wish Upon a Unicorn (2020),71.0,"Adventure,Family,Fantasy",09/15/2020,              1h 33m          ,Steve Bencich,https://www.themoviedb.org/movie/743227-wish-upon-a-unicorn
2680,The Longest Ride (2015),76.0,"Drama,Romance",04/10/2015,              2h 8m          ,"George Tillman, Jr.",https://www.themoviedb.org/movie/228205-the-longest-ride
2681,American Beauty (1999),80.0,Drama,10/01/1999,              2h 2m          ,Sam Mendes,https://www.themoviedb.org/movie/14-american-beauty
2682,Fullmetal Alchemist the Movie: Conqueror of Shamballa (2005),73.0,"Action,Adventure,Animation,Drama",07/21/2005,              1h 45m          ,Seiji Mizushima,https://www.themoviedb.org/movie/14003
2683,Green Book (2018),82.0,"Drama,Comedy",11/23/2018,              2h 10m          ,Peter Farrelly,https://www.themoviedb.org/movie/490132-green-book
2684,Cats & Dogs (2001),54.0,"Family,Comedy",07/04/2001,              1h 27m          ,Lawrence Guterman,https://www.themoviedb.org/movie/10992-cats-dogs
2685,Hope (2013),85.0,Drama,10/02/2013,              2h 2m          ,Lee Joon-ik,https://www.themoviedb.org/movie/255709
2686,Kill Command (2016),55.0,"Action,Horror,Science Fiction",05/13/2016,              1h 39m          ,Steven Gomez,https://www.themoviedb.org/movie/384798-kill-command
2687,Evil Dead II (1987),75.0,"Horror,Comedy,Fantasy",03/13/1987,              1h 24m          ,Sam Raimi,https://www.themoviedb.org/movie/765-evil-dead-ii
2688,Stonehearst Asylum (2014),68.0,Thriller,10/23/2014,              1h 52m          ,Brad Anderson,https://www.themoviedb.org/movie/207933-stonehearst-asylum
2689,Mission: Impossible (1996),69.0,"Adventure,Action,Thriller",05/22/1996,              1h 50m          ,Brian De Palma,https://www.themoviedb.org/movie/954-mission-impossible
2690,Déjà Vu (2006),68.0,"Action,Thriller,Science Fiction",12/15/2006,              2h 6m          ,Tony Scott,https://www.themoviedb.org/movie/7551-deja-vu
2691,Downton Abbey (2019),72.0,"Drama,Romance,History",09/13/2019,              2h 2m          ,Michael Engler,https://www.themoviedb.org/movie/535544-downton-abbey
2692,Heaven Is for Real (2014),66.0,Drama,04/16/2014,              1h 39m          ,Randall Wallace,https://www.themoviedb.org/movie/236751-heaven-is-for-real
2693,Nerve (2016),71.0,"Mystery,Adventure,Crime",11/25/2016,              1h 36m          ,"Henry Joost , Ariel Schulman",https://www.themoviedb.org/movie/328387-nerve
2694,Friday the 13th Part VIII: Jason Takes Manhattan (1989),50.0,"Horror,Thriller",07/28/1989,              1h 40m          ,Rob Hedden,https://www.themoviedb.org/movie/10283-friday-the-13th-part-viii-jason-takes-manhattan
2695,The Lost Prince (2020),58.0,"Fantasy,Adventure,Comedy",02/12/2020,              1h 41m          ,Michel Hazanavicius,https://www.themoviedb.org/movie/520725-le-prince-oublie
2696,My Little Pony: Equestria Girls: Friendship Games (2015),73.0,"Animation,Music,Family",03/31/2016,              1h 12m          ,Ishi Rudell,https://www.themoviedb.org/movie/349158-my-little-pony-equestria-girls-friendship-games
2697,Step Up 2: The Streets (2008),67.0,"Music,Drama,Romance",02/14/2008,              1h 38m          ,Jon M. Chu,https://www.themoviedb.org/movie/8328-step-up-2-the-streets
2698,No me echen ese muerto (2021),71.0,Comedy,10/09/2021,0,Fernando Ayllón,https://www.themoviedb.org/movie/882812-no-me-echen-ese-muerto
2699,The Last Samurai (2003),75.0,"Drama,Action,War,History",12/05/2003,              2h 34m          ,Edward Zwick,https://www.themoviedb.org/movie/616-the-last-samurai
2700,Unforgettable (2017),58.0,"Drama,Thriller",04/21/2017,              1h 40m          ,Denise Di Novi,https://www.themoviedb.org/movie/418437-unforgettable
2701,The Forest (2016),52.0,"Horror,Thriller,Mystery",01/08/2016,              1h 35m          ,Jason Zada,https://www.themoviedb.org/movie/329440-the-forest
2702,A Thousand Words (2012),61.0,"Drama,Comedy",03/08/2012,              1h 31m          ,Brian Robbins,https://www.themoviedb.org/movie/72358-a-thousand-words
2703,Total Recall (1990),73.0,"Action,Adventure,Science Fiction",12/10/1990,              1h 53m          ,Paul Verhoeven,https://www.themoviedb.org/movie/861-total-recall
2704,Doom: Annihilation (2019),49.0,"Action,Science Fiction,Horror,Mystery",09/30/2019,              1h 37m          ,Tony Giglio,https://www.themoviedb.org/movie/520901-doom-annihilation
2705,"Batman: The Dark Knight Returns, Part 1 (2012)",78.0,"Science Fiction,Action,Animation,Mystery",09/25/2012,              1h 16m          ,Jay Oliva,https://www.themoviedb.org/movie/123025-batman-the-dark-knight-returns-part-1
2706,The Clovehitch Killer (2018),64.0,"Drama,Mystery,Crime",11/16/2018,              1h 49m          ,Duncan Skiles,https://www.themoviedb.org/movie/544431-the-clovehitch-killer
2707,Pirates of the Caribbean: Tales of the Code – Wedlocked (2011),70.0,"Adventure,Action,Fantasy",10/18/2011,              10m          ,James Ward Byrkit,https://www.themoviedb.org/movie/230652-pirates-of-the-caribbean-tales-of-the-code-wedlocked
2708,Horrible Bosses (2011),66.0,"Comedy,Crime",06/01/2012,              1h 38m          ,Seth Gordon,https://www.themoviedb.org/movie/51540-horrible-bosses
2709,Joseph (1995),83.0,"Drama,History",04/16/1995,              2h 58m          ,Roger Young,https://www.themoviedb.org/movie/2405-joseph
2710,The Rover (2014),63.0,"Crime,Drama",06/12/2014,              1h 43m          ,David Michôd,https://www.themoviedb.org/movie/157845-the-rover
2711,Freaky (2020),66.0,"Comedy,Fantasy,Horror,Thriller",11/13/2020,              1h 42m          ,Christopher Landon,https://www.themoviedb.org/movie/551804-freaky
2712,The Lego Movie 2: The Second Part (2019),67.0,"Action,Adventure,Animation,Comedy,Family",02/08/2019,              1h 46m          ,Mike Mitchell,https://www.themoviedb.org/movie/280217-the-lego-movie-2-the-second-part
